customerid,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment
15874.0,2011-10-07 12:31:00,7,4405.88,64,3,1,1,Inactive customers
15877.0,2011-12-08 11:53:00,2,493.28,2,1,3,3,Regular customers
15880.0,2010-12-05 13:00:00,1,343.28000000000003,369,5,5,4,High-value customers
15881.0,2011-01-31 16:59:00,5,501.39000000000004,312,5,2,3,New customers
15882.0,2011-05-25 11:35:00,4,516.36,199,5,2,3,New customers
15883.0,2011-12-07 17:05:00,2,396.48,2,1,3,4,Regular customers
15885.0,2011-09-08 10:43:00,3,379.35,93,4,3,4,Regular customers
15886.0,2011-10-10 14:25:00,1,181.09,60,3,5,5,Regular customers
15888.0,2011-09-20 12:30:00,1,168.31,81,4,5,5,High-value customers
15889.0,2011-07-06 11:10:00,2,446.87,157,4,3,4,Regular customers
15891.0,2011-04-27 12:35:00,1,524.52,227,5,5,3,Loyal customers
15894.0,2011-03-31 13:50:00,2,263.55,253,5,3,4,Regular customers
15895.0,2011-07-13 10:27:00,1,179.17,150,4,5,5,High-value customers
15897.0,2011-05-29 13:50:00,2,222.05,194,5,3,5,Regular customers
15898.0,2011-12-08 15:23:00,5,1388.88,1,1,2,2,At-risk customers
15899.0,2010-12-06 10:36:00,1,56.25,369,5,5,5,High-value customers
15900.0,2011-11-16 12:19:00,1,351.11,24,2,5,4,Regular customers
15901.0,2011-11-23 12:43:00,3,363.88,17,2,3,4,Regular customers
15903.0,2011-11-30 08:08:00,7,5126.76,10,1,1,1,Inactive customers
15904.0,2011-12-01 14:50:00,1,164.68,8,1,5,5,Regular customers
15906.0,2011-11-20 12:24:00,7,1567.69,20,2,1,2,Inactive customers
15907.0,2011-12-06 12:21:00,3,967.45,4,1,3,2,At-risk customers
15909.0,2011-06-19 10:38:00,1,191.94,174,4,5,5,High-value customers
15910.0,2011-12-09 10:51:00,8,1232.18,1,1,1,2,Inactive customers
15912.0,2011-06-14 14:29:00,2,264.62,178,4,3,4,Regular customers
15916.0,2011-11-23 13:46:00,8,1528.09,16,2,1,2,Inactive customers
15917.0,2011-04-06 10:40:00,1,123.1,248,5,5,5,High-value customers
15918.0,2011-06-02 11:42:00,2,334.23,191,5,3,4,Regular customers
15919.0,2011-11-20 11:28:00,2,639.89,20,2,3,3,Regular customers
15920.0,2011-07-08 15:31:00,4,167.5,154,4,2,5,New customers
15921.0,2011-06-20 11:03:00,1,336.03000000000003,173,4,5,4,High-value customers
15922.0,2010-12-01 13:51:00,1,369.5,373,5,5,4,High-value customers
15923.0,2010-12-02 12:16:00,1,127.08,373,5,5,5,High-value customers
15925.0,2011-05-29 15:35:00,1,207.15,194,5,5,5,High-value customers
15930.0,2011-10-03 14:52:00,1,426.63,67,3,5,4,Regular customers
15932.0,2011-12-05 17:13:00,8,2495.87,4,1,1,1,Inactive customers
15933.0,2011-11-18 13:14:00,3,1107.46,21,2,3,2,At-risk customers
15935.0,2011-04-14 13:27:00,2,416.86,239,5,3,4,Regular customers
15937.0,2011-10-06 15:48:00,1,145.35,64,3,5,5,Regular customers
15938.0,2011-08-19 12:56:00,5,404.58,112,4,2,4,New customers
15939.0,2011-09-11 11:30:00,15,6115.01,90,4,1,1,New customers
15940.0,2011-02-01 16:18:00,1,35.8,311,5,5,5,High-value customers
15942.0,2011-07-29 09:01:00,1,337.44,134,4,5,4,High-value customers
15944.0,2011-03-08 10:33:00,1,325.1,277,5,5,4,High-value customers
15945.0,2010-12-09 13:14:00,1,181.0,365,5,5,5,High-value customers
15947.0,2011-09-18 10:46:00,1,1708.24,83,4,5,2,Loyal customers
15948.0,2011-12-01 15:32:00,2,955.24,8,1,3,2,At-risk customers
15949.0,2011-11-23 09:09:00,2,364.72,17,2,3,4,Regular customers
15950.0,2011-11-08 11:09:00,4,1765.51,32,2,2,2,At-risk customers
15951.0,2011-12-01 08:34:00,2,708.22,9,1,3,3,Regular customers
15952.0,2011-11-06 11:18:00,4,806.57,34,3,2,3,Inactive customers
15953.0,2011-11-24 15:32:00,8,1659.3799999999999,15,2,1,2,Inactive customers
15955.0,2011-11-15 14:15:00,14,4416.26,24,2,1,1,Inactive customers
15957.0,2011-11-08 12:14:00,1,428.89,32,2,5,4,Regular customers
15958.0,2011-09-26 13:41:00,1,104.35,74,4,5,5,High-value customers
15963.0,2011-11-20 11:33:00,2,470.76,20,2,3,4,Regular customers
15965.0,2011-11-22 16:44:00,4,845.64,17,2,2,3,At-risk customers
15967.0,2011-11-16 15:41:00,2,418.83,23,2,3,4,Regular customers
15969.0,2011-12-07 11:06:00,3,666.1,3,1,3,3,Regular customers
15970.0,2011-02-09 12:08:00,1,314.1,304,5,5,4,High-value customers
15971.0,2011-11-22 12:50:00,12,4199.85,18,2,1,1,Inactive customers
15973.0,2010-12-08 11:42:00,1,307.82000000000005,367,5,5,4,High-value customers
15974.0,2011-10-31 13:13:00,7,3442.15,39,3,1,1,Inactive customers
15975.0,2011-09-16 13:33:00,1,371.01,84,4,5,4,High-value customers
15976.0,2011-06-27 13:00:00,2,430.94,165,4,3,4,Regular customers
15977.0,2011-11-22 13:29:00,2,1054.73,17,2,3,2,At-risk customers
15978.0,2011-09-23 15:21:00,1,1098.78,77,4,5,2,Loyal customers
15980.0,2011-09-12 09:41:00,3,2398.86,89,4,3,1,Inactive customers
15981.0,2011-11-15 08:00:00,8,3408.48,25,2,1,1,Inactive customers
15983.0,2011-11-17 17:34:00,4,1475.02,22,2,2,2,At-risk customers
15984.0,2011-12-07 12:16:00,10,2837.67,3,1,1,1,Inactive customers
15985.0,2011-08-08 16:31:00,2,1142.42,123,4,3,2,Inactive customers
15986.0,2011-11-09 15:17:00,1,168.12,30,2,5,5,Regular customers
15987.0,2011-11-27 15:38:00,7,1451.28,12,1,1,2,Inactive customers
15988.0,2011-11-20 13:23:00,1,158.03,19,2,5,5,Regular customers
15990.0,2011-10-26 15:58:00,2,792.11,44,3,3,3,Regular customers
15992.0,2011-12-06 11:00:00,1,41.989999999999995,4,1,5,5,Regular customers
15993.0,2011-12-01 10:45:00,7,2797.57,9,1,1,1,Inactive customers
15994.0,2011-10-16 12:28:00,1,427.07,55,3,5,4,Regular customers
15996.0,2011-09-12 15:14:00,6,1060.68,88,4,1,2,New customers
15998.0,2011-11-03 12:45:00,5,3089.97,37,3,2,1,Inactive customers
16000.0,2011-12-07 12:17:00,3,12393.7,3,1,3,1,At-risk customers
16003.0,2011-11-10 09:57:00,5,2735.37,30,2,2,1,At-risk customers
16005.0,2011-11-27 13:47:00,4,615.39,12,1,2,3,At-risk customers
16006.0,2011-05-12 13:12:00,1,101.4,211,5,5,5,High-value customers
16007.0,2011-10-23 11:05:00,4,1701.94,48,3,2,2,Inactive customers
16008.0,2011-11-16 10:32:00,3,478.78,24,2,3,4,Regular customers
16009.0,2011-11-17 16:51:00,4,992.71,22,2,2,2,At-risk customers
16010.0,2011-04-08 10:14:00,3,407.5,246,5,3,4,Regular customers
16011.0,2011-12-01 16:31:00,16,3362.71,8,1,1,1,Inactive customers
16012.0,2011-11-04 13:25:00,3,1415.29,35,3,3,2,Inactive customers
16013.0,2011-12-06 10:36:00,47,37130.6,4,1,1,1,Inactive customers
16014.0,2011-11-02 12:04:00,3,662.38,38,3,3,3,Regular customers
16015.0,2011-12-06 10:58:00,3,705.39,4,1,3,3,Regular customers
16016.0,2011-12-06 14:35:00,8,1508.76,3,1,1,2,Inactive customers
16017.0,2011-10-23 12:56:00,1,211.88,47,3,5,5,Regular customers
16018.0,2011-10-31 14:13:00,2,408.90000000000003,39,3,3,4,Regular customers
16019.0,2011-10-24 11:51:00,9,3786.2400000000002,47,3,1,1,Inactive customers
16020.0,2011-11-23 11:18:00,3,851.01,17,2,3,3,Regular customers
16022.0,2011-03-24 13:16:00,1,628.28,260,5,5,3,Loyal customers
16023.0,2011-10-24 16:34:00,3,719.81,46,3,3,3,Regular customers
16024.0,2011-11-27 13:26:00,1,251.24,12,1,5,4,Regular customers
16025.0,2011-11-10 11:45:00,1,439.65999999999997,30,2,5,4,Regular customers
16026.0,2011-10-27 13:53:00,1,236.09,43,3,5,5,Regular customers
16027.0,2011-09-09 10:47:00,6,934.62,92,4,1,3,New customers
16029.0,2011-11-01 10:27:00,63,81024.84,39,3,1,1,Inactive customers
16030.0,2011-02-03 11:28:00,1,331.24,310,5,5,4,High-value customers
16031.0,2011-09-08 13:07:00,2,548.94,92,4,3,3,Regular customers
16033.0,2011-12-04 12:44:00,20,8816.4,6,1,1,1,Inactive customers
16034.0,2011-05-27 16:17:00,3,437.7,196,5,3,4,Regular customers
16036.0,2011-09-13 14:53:00,2,758.92,87,4,3,3,Regular customers
16037.0,2011-03-15 09:13:00,3,855.02,270,5,3,3,Regular customers
16038.0,2011-12-02 12:40:00,3,471.78000000000003,8,1,3,4,Regular customers
16040.0,2011-10-05 13:47:00,3,1313.55,65,3,3,2,Inactive customers
16041.0,2011-11-09 12:25:00,3,3166.4,31,2,3,1,At-risk customers
16042.0,2011-11-17 17:50:00,5,1197.27,22,2,2,2,At-risk customers
16043.0,2011-11-02 12:50:00,4,773.99,38,3,2,3,Inactive customers
16045.0,2011-08-12 12:41:00,4,1340.7,120,4,2,2,New customers
16048.0,2010-12-01 15:28:00,2,256.44,373,5,3,4,Regular customers
16049.0,2011-10-30 13:19:00,3,1111.79,40,3,3,2,Inactive customers
16050.0,2011-06-19 11:44:00,1,137.9,174,4,5,5,High-value customers
16052.0,2011-10-16 15:13:00,1,362.06,54,3,5,4,Regular customers
16053.0,2011-11-07 11:21:00,2,1511.95,33,3,3,2,Inactive customers
16054.0,2011-07-17 13:08:00,1,783.9,145,4,5,3,Loyal customers
16055.0,2011-05-03 09:26:00,1,134.8,221,5,5,5,High-value customers
16056.0,2011-10-25 15:19:00,1,664.85,45,3,5,3,Regular customers
16057.0,2011-11-23 15:23:00,7,2263.12,16,2,1,1,Inactive customers
16059.0,2011-10-05 09:56:00,6,1459.8600000000001,66,3,1,2,Inactive customers
16062.0,2011-11-30 12:15:00,4,1153.62,10,1,2,2,At-risk customers
16063.0,2011-03-24 14:56:00,1,335.32,260,5,5,4,High-value customers
16065.0,2010-12-09 13:03:00,1,372.09,365,5,5,4,High-value customers
16066.0,2011-11-23 11:54:00,5,1521.87,17,2,2,2,At-risk customers
16070.0,2011-11-17 15:50:00,2,852.15,22,2,3,3,Regular customers
16071.0,2011-10-26 11:14:00,1,326.24,45,3,5,4,Regular customers
16072.0,2011-02-24 14:32:00,1,584.3199999999999,288,5,5,3,Loyal customers
16073.0,2011-02-15 15:41:00,1,122.39999999999999,297,5,5,5,High-value customers
16076.0,2011-12-06 14:59:00,10,2234.73,3,1,1,1,Inactive customers
16078.0,2011-03-01 09:47:00,1,79.2,284,5,5,5,High-value customers
16079.0,2011-11-23 12:48:00,3,1352.0,17,2,3,2,At-risk customers
16080.0,2011-09-19 10:42:00,2,217.16,82,4,3,5,Regular customers
16081.0,2011-10-14 13:06:00,5,2806.9,56,3,2,1,Inactive customers
16083.0,2011-08-31 10:47:00,2,1317.62,101,4,3,2,Inactive customers
16084.0,2011-02-13 16:05:00,1,436.18,299,5,5,4,High-value customers
16085.0,2011-11-16 13:24:00,5,981.51,23,2,2,2,At-risk customers
16086.0,2011-10-11 13:09:00,5,1121.39,59,3,2,2,Inactive customers
16091.0,2011-07-08 08:45:00,2,315.06,155,4,3,4,Regular customers
16092.0,2011-08-17 10:46:00,3,817.86,115,4,3,3,Regular customers
16093.0,2011-08-25 11:09:00,1,17.0,107,4,5,5,High-value customers
16094.0,2011-11-28 12:45:00,4,1078.23,12,1,2,2,At-risk customers
16096.0,2011-03-20 13:38:00,1,320.62,264,5,5,4,High-value customers
16097.0,2011-04-13 13:47:00,1,185.04999999999998,240,5,5,5,High-value customers
16098.0,2011-09-13 09:59:00,7,2005.63,88,4,1,2,New customers
16099.0,2011-10-20 13:13:00,3,731.9,50,3,3,3,Regular customers
16101.0,2011-09-30 10:18:00,1,1290.7,71,3,5,2,Inactive customers
16102.0,2011-10-28 13:19:00,3,1842.14,42,3,3,2,Inactive customers
16103.0,2011-12-02 14:16:00,6,1429.64,7,1,1,2,Inactive customers
16104.0,2011-10-09 10:23:00,1,302.36,62,3,5,4,Regular customers
16105.0,2011-04-05 10:13:00,1,336.96,249,5,5,4,High-value customers
16106.0,2011-10-05 10:37:00,1,108.38,66,3,5,5,Regular customers
16107.0,2011-11-22 09:40:00,7,3204.1600000000003,18,2,1,1,Inactive customers
16108.0,2011-09-16 11:48:00,1,842.5,85,4,5,3,Loyal customers
16109.0,2011-05-05 09:17:00,2,611.88,219,5,3,3,Regular customers
16110.0,2011-10-25 14:35:00,3,1337.48,45,3,3,2,Inactive customers
16112.0,2011-07-19 14:28:00,4,195.73999999999998,143,4,2,5,New customers
16113.0,2011-06-09 16:16:00,1,161.38,183,5,5,5,High-value customers
16114.0,2011-06-22 10:13:00,1,135.75000000000003,171,4,5,5,High-value customers
16115.0,2011-11-30 11:32:00,8,1667.97,10,1,1,2,Inactive customers
16116.0,2011-05-12 12:01:00,1,612.78,212,5,5,3,Loyal customers
16117.0,2011-06-03 11:42:00,1,232.21,190,5,5,5,High-value customers
16119.0,2011-12-01 15:11:00,2,423.36,8,1,3,4,Regular customers
16120.0,2011-10-11 14:22:00,4,1309.14,59,3,2,2,Inactive customers
16121.0,2011-10-13 12:59:00,2,867.11,57,3,3,3,Regular customers
16122.0,2011-09-27 15:34:00,4,684.4200000000001,73,4,2,3,New customers
16123.0,2011-10-19 09:18:00,1,307.78,52,3,5,4,Regular customers
16124.0,2011-01-26 14:45:00,1,249.0,317,5,5,5,High-value customers
16125.0,2010-12-07 15:48:00,1,289.35,367,5,5,4,High-value customers
16126.0,2011-11-10 16:03:00,4,6287.77,29,2,2,1,At-risk customers
16127.0,2011-10-31 13:58:00,1,656.25,39,3,5,3,Regular customers
16128.0,2011-11-22 11:14:00,5,1880.22,18,2,2,2,At-risk customers
16131.0,2011-10-19 11:53:00,6,3506.54,52,3,1,1,Inactive customers
16133.0,2011-12-06 11:24:00,33,14589.04,4,1,1,1,Inactive customers
16134.0,2011-11-18 10:05:00,2,618.09,22,2,3,3,Regular customers
16135.0,2011-03-22 12:30:00,1,517.55,263,5,5,3,Loyal customers
16136.0,2011-10-11 09:10:00,3,709.38,60,3,3,3,Regular customers
16139.0,2011-11-21 08:37:00,3,635.41,19,2,3,3,Regular customers
16140.0,2011-10-05 12:15:00,2,725.18,66,3,3,3,Regular customers
16141.0,2011-09-12 13:11:00,1,620.4,88,4,5,3,Loyal customers
16142.0,2011-04-04 10:16:00,1,535.34,250,5,5,3,Loyal customers
16143.0,2011-12-06 14:13:00,6,2424.94,3,1,1,1,Inactive customers
16144.0,2011-04-07 10:09:00,1,175.2,247,5,5,5,High-value customers
16145.0,2011-12-01 10:33:00,11,3799.4900000000002,9,1,1,1,Inactive customers
16146.0,2011-07-05 14:20:00,3,734.13,157,4,3,3,Regular customers
16147.0,2011-07-29 09:57:00,1,375.0,134,4,5,4,High-value customers
16148.0,2011-02-16 14:01:00,1,76.32000000000001,296,5,5,5,High-value customers
16149.0,2011-12-05 11:29:00,2,280.52,5,1,3,4,Regular customers
16150.0,2011-10-28 12:39:00,5,2053.02,43,3,2,2,Inactive customers
16152.0,2011-03-16 09:47:00,1,1829.04,269,5,5,2,Loyal customers
16153.0,2011-10-21 10:50:00,5,1824.23,50,3,2,2,Inactive customers
16156.0,2011-12-01 12:42:00,9,3122.04,9,1,1,1,Inactive customers
16157.0,2011-11-24 11:41:00,3,656.69,16,2,3,3,Regular customers
16159.0,2011-03-03 12:27:00,1,348.2,282,5,5,4,High-value customers
16160.0,2011-10-05 14:19:00,2,1025.44,65,3,3,2,Inactive customers
16161.0,2011-12-08 12:10:00,19,5575.56,2,1,1,1,Inactive customers
16162.0,2011-04-01 15:03:00,1,37.4,252,5,5,5,High-value customers
16163.0,2011-04-21 15:15:00,2,856.6,232,5,3,3,Regular customers
16164.0,2011-11-22 15:04:00,3,822.48,17,2,3,3,Regular customers
16168.0,2011-11-29 12:45:00,27,3787.6,11,1,1,1,Inactive customers
16169.0,2011-12-01 15:28:00,4,1822.97,8,1,2,2,At-risk customers
16170.0,2011-10-20 08:21:00,6,1885.05,51,3,1,2,Inactive customers
16171.0,2011-10-11 14:51:00,1,73.2,59,3,5,5,Regular customers
16172.0,2011-09-05 13:22:00,5,1140.21,95,4,2,2,New customers
16173.0,2011-11-24 10:53:00,6,1418.32,16,2,1,2,Inactive customers
16174.0,2011-08-05 13:26:00,3,1009.5500000000001,126,4,3,2,Inactive customers
16175.0,2011-09-06 14:32:00,4,1037.59,94,4,2,2,New customers
16177.0,2011-10-20 12:57:00,1,331.95,50,3,5,4,Regular customers
16178.0,2011-07-24 16:05:00,1,197.9,138,4,5,5,High-value customers
16179.0,2011-10-10 09:41:00,1,215.83,61,3,5,5,Regular customers
16180.0,2011-08-31 16:28:00,8,10254.18,100,4,1,1,New customers
16181.0,2011-09-27 13:38:00,1,305.54,73,4,5,4,High-value customers
16182.0,2011-09-28 13:23:00,4,6617.65,72,4,2,1,New customers
16183.0,2011-10-03 14:59:00,1,338.71000000000004,67,3,5,4,Regular customers
16184.0,2011-10-06 17:43:00,6,1158.79,64,3,1,2,Inactive customers
16185.0,2011-11-23 09:41:00,2,529.41,17,2,3,3,Regular customers
16186.0,2011-11-17 12:43:00,12,4006.94,23,2,1,1,Inactive customers
16187.0,2011-11-08 09:50:00,15,6911.4400000000005,32,2,1,1,Inactive customers
16188.0,2011-10-26 12:19:00,4,981.86,45,3,2,2,Inactive customers
16189.0,2011-11-24 11:47:00,2,215.48,16,2,3,5,Regular customers
16190.0,2011-10-30 15:59:00,1,215.08,40,3,5,5,Regular customers
16191.0,2011-12-07 11:26:00,13,5180.52,3,1,1,1,Inactive customers
16193.0,2011-04-17 11:45:00,1,314.45,237,5,5,4,High-value customers
16198.0,2011-09-25 14:58:00,1,400.68100000000004,75,4,5,4,High-value customers
16200.0,2011-12-05 14:40:00,2,1080.6200000000001,4,1,3,2,At-risk customers
16201.0,2011-12-06 16:02:00,4,1863.47,3,1,2,2,At-risk customers
16202.0,2010-12-14 10:43:00,1,365.27,361,5,5,4,High-value customers
16203.0,2011-10-12 12:31:00,4,592.9,59,3,2,3,Inactive customers
16204.0,2011-11-16 13:40:00,1,405.71,23,2,5,4,Regular customers
16205.0,2011-11-09 09:32:00,4,761.38,31,2,2,3,At-risk customers
16206.0,2011-10-16 10:41:00,4,537.0600000000001,55,3,2,3,Inactive customers
16207.0,2011-11-14 13:51:00,1,394.38,25,2,5,4,Regular customers
16208.0,2011-10-26 11:36:00,2,664.26,45,3,3,3,Regular customers
16209.0,2011-09-12 11:58:00,5,2262.62,89,4,2,1,New customers
16210.0,2011-12-08 12:36:00,18,21086.3,2,1,1,1,Inactive customers
16211.0,2011-09-12 12:11:00,1,547.02,89,4,5,3,Loyal customers
16212.0,2011-11-20 13:00:00,2,690.34,19,2,3,3,Regular customers
16213.0,2011-09-22 10:03:00,1,159.0,79,4,5,5,High-value customers
16214.0,2011-06-22 11:30:00,3,1062.75,171,4,3,2,Inactive customers
16215.0,2011-09-20 10:18:00,1,242.35,81,4,5,5,High-value customers
16216.0,2011-03-17 15:34:00,1,914.9300000000001,267,5,5,3,Loyal customers
16217.0,2011-04-18 13:31:00,2,304.25,235,5,3,4,Regular customers
16218.0,2011-11-10 09:59:00,7,3084.68,30,2,1,1,Inactive customers
16221.0,2011-11-03 11:43:00,3,864.86,37,3,3,3,Regular customers
16222.0,2011-01-25 13:38:00,1,846.72,318,5,5,3,Loyal customers
16224.0,2011-10-13 17:51:00,4,1295.3,57,3,2,2,Inactive customers
16225.0,2011-10-26 08:30:00,5,1096.32,45,3,2,2,Inactive customers
16226.0,2011-05-20 14:41:00,3,255.12,203,5,3,4,Regular customers
16227.0,2011-04-28 13:33:00,1,314.22,225,5,5,4,High-value customers
16229.0,2011-09-13 17:16:00,2,1010.6,87,4,3,2,Inactive customers
16230.0,2011-06-03 10:06:00,2,542.03,190,5,3,3,Regular customers
16232.0,2011-10-27 12:16:00,4,990.88,44,3,2,2,Inactive customers
16233.0,2011-09-29 17:27:00,3,536.6800000000001,71,3,3,3,Regular customers
16235.0,2011-10-30 10:56:00,5,867.31,41,3,2,3,Inactive customers
16236.0,2011-09-22 14:10:00,1,432.2,78,4,5,4,High-value customers
16239.0,2011-10-14 08:29:00,2,414.2,57,3,3,4,Regular customers
16240.0,2011-11-15 14:30:00,2,3718.8,24,2,3,1,At-risk customers
16241.0,2011-11-30 11:08:00,13,2607.87,10,1,1,1,Inactive customers
16242.0,2011-12-01 15:12:00,7,3603.21,8,1,1,1,Inactive customers
16243.0,2011-11-06 12:32:00,2,409.1,34,3,3,4,Regular customers
16244.0,2011-05-12 10:18:00,2,1522.75,212,5,3,2,Inactive customers
16245.0,2011-11-16 10:14:00,3,1413.66,24,2,3,2,At-risk customers
16247.0,2011-06-22 14:23:00,1,114.56,170,4,5,5,High-value customers
16248.0,2011-10-09 11:32:00,1,152.94,62,3,5,5,Regular customers
16249.0,2011-10-18 10:07:00,5,1800.07,53,3,2,2,Inactive customers
16250.0,2011-03-23 15:07:00,2,389.44,261,5,3,4,Regular customers
16253.0,2011-10-04 09:09:00,2,3683.86,67,3,3,1,Inactive customers
16255.0,2011-11-23 12:40:00,8,2619.91,17,2,1,1,Inactive customers
16256.0,2011-03-18 12:18:00,1,752.4300000000001,267,5,5,3,Loyal customers
16257.0,2011-06-16 10:11:00,1,46.95,177,4,5,5,High-value customers
16258.0,2011-10-25 13:30:00,5,5203.51,45,3,2,1,Inactive customers
16260.0,2011-10-20 09:40:00,1,1035.45,51,3,5,2,Inactive customers
16261.0,2011-11-22 17:23:00,4,746.83,17,2,2,3,At-risk customers
16265.0,2011-11-30 16:41:00,9,5447.0,9,1,1,1,Inactive customers
16266.0,2011-09-27 12:08:00,7,861.89,74,4,1,3,New customers
16268.0,2011-09-29 18:30:00,2,667.65,71,3,3,3,Regular customers
16270.0,2010-12-21 14:26:00,1,1141.24,353,5,5,2,Loyal customers
16271.0,2011-12-07 12:45:00,5,1429.24,3,1,2,2,At-risk customers
16272.0,2011-08-15 10:54:00,1,411.7,117,4,5,4,High-value customers
16274.0,2010-12-01 15:35:00,1,357.95,373,5,5,4,High-value customers
16275.0,2011-05-27 12:41:00,1,559.87,197,5,5,3,Loyal customers
16276.0,2011-06-16 09:34:00,1,810.6000000000001,177,4,5,3,Loyal customers
16278.0,2011-08-31 17:12:00,1,566.38,100,4,5,3,Loyal customers
16279.0,2011-11-18 15:00:00,3,1509.58,21,2,3,2,At-risk customers
16281.0,2011-09-28 14:57:00,1,2062.06,72,4,5,1,Loyal customers
16282.0,2011-01-04 11:42:00,1,168.3,340,5,5,5,High-value customers
16283.0,2011-12-04 12:08:00,5,1570.81,6,1,2,2,At-risk customers
16284.0,2011-11-08 16:12:00,2,823.97,31,2,3,3,Regular customers
16287.0,2011-06-23 09:08:00,1,142.5,170,4,5,5,High-value customers
16292.0,2011-08-10 12:24:00,1,302.25,122,4,5,4,High-value customers
16293.0,2011-11-18 09:58:00,10,2248.9900000000002,22,2,1,1,Inactive customers
16295.0,2011-11-30 08:17:00,4,1328.55,10,1,2,2,At-risk customers
16297.0,2011-03-16 08:29:00,1,301.9,269,5,5,4,High-value customers
16298.0,2011-11-17 11:59:00,3,598.2,23,2,3,3,Regular customers
16302.0,2011-08-05 09:44:00,1,233.22,127,4,5,5,High-value customers
16303.0,2011-11-14 10:49:00,3,5360.63,26,2,3,1,At-risk customers
16305.0,2011-07-24 12:18:00,1,361.21999999999997,139,4,5,4,High-value customers
16306.0,2011-05-10 12:12:00,6,632.27,214,5,1,3,New customers
16308.0,2011-11-02 11:24:00,4,2560.0,38,3,2,1,Inactive customers
16309.0,2011-08-25 15:35:00,2,706.57,106,4,3,3,Regular customers
16311.0,2011-11-22 08:54:00,2,616.26,18,2,3,3,Regular customers
16313.0,2011-12-06 13:02:00,2,274.15000000000003,3,1,3,4,Regular customers
16315.0,2011-01-13 11:57:00,1,226.37,331,5,5,5,High-value customers
16316.0,2011-10-06 13:48:00,8,2938.91,64,3,1,1,Inactive customers
16317.0,2011-08-12 12:46:00,3,1341.65,120,4,3,2,Inactive customers
16318.0,2011-11-04 13:05:00,1,328.15,35,3,5,4,Regular customers
16319.0,2011-05-06 11:27:00,1,404.40000000000003,218,5,5,4,High-value customers
16320.0,2011-06-20 15:25:00,2,1038.46,172,4,3,2,Inactive customers
16321.0,2011-09-28 14:55:00,5,373.65000000000003,72,4,2,4,New customers
16322.0,2011-12-08 15:41:00,2,326.75,1,1,3,4,Regular customers
16323.0,2011-05-27 14:48:00,1,207.50000000000003,196,5,5,5,High-value customers
16324.0,2011-08-03 12:58:00,3,428.68,128,4,3,4,Regular customers
16325.0,2011-10-24 08:48:00,3,594.24,47,3,3,3,Regular customers
16326.0,2011-12-04 10:11:00,14,3110.96,6,1,1,1,Inactive customers
16327.0,2011-11-25 13:23:00,6,3844.22,14,2,1,1,Inactive customers
16330.0,2011-11-22 12:24:00,3,251.91,18,2,3,4,Regular customers
