InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560404,21472,Unknown,1,2011-07-18 14:20:00,0.0,Unknown,United Kingdom
560405,22080,Unknown,1,2011-07-18 14:20:00,0.0,Unknown,United Kingdom
560406,22088,Unknown,1,2011-07-18 14:21:00,0.0,Unknown,United Kingdom
560407,35653,Unknown,9,2011-07-18 14:21:00,0.0,Unknown,United Kingdom
560423,16169K,Unknown,-25,2011-07-18 15:15:00,0.0,Unknown,United Kingdom
560424,21503,Unknown,-84,2011-07-18 15:15:00,0.0,Unknown,United Kingdom
560425,81950B,Unknown,-23,2011-07-18 15:15:00,0.0,Unknown,United Kingdom
560427,84629,Unknown,-2,2011-07-18 15:16:00,0.0,Unknown,United Kingdom
560428,21634,Unknown,-169,2011-07-18 15:17:00,0.0,Unknown,United Kingdom
560429,85086A,Unknown,6,2011-07-18 15:17:00,0.0,Unknown,United Kingdom
560440,84029E,Unknown,-1,2011-07-18 16:36:00,0.0,Unknown,United Kingdom
560565,82583,Fba,160,2011-07-19 13:44:00,0.0,Unknown,United Kingdom
560578,22034,Unknown,12,2011-07-19 15:12:00,0.0,Unknown,United Kingdom
560583,17096,Unknown,-7,2011-07-19 15:31:00,0.0,Unknown,United Kingdom
560600,18007,Unknown,-2834,2011-07-19 17:04:00,0.0,Unknown,United Kingdom
560717,84576,Damaged,-3,2011-07-20 13:28:00,0.0,Unknown,United Kingdom
560719,84877A,Unknown,-21,2011-07-20 13:30:00,0.0,Unknown,United Kingdom
560722,16049,Unknown,-31,2011-07-20 13:37:00,0.0,Unknown,United Kingdom
560730,84797B,Unknown,-2,2011-07-20 14:53:00,0.0,Unknown,United Kingdom
560737,84798B,Unknown,-109,2011-07-20 15:34:00,0.0,Unknown,United Kingdom
560819,21686,Unknown,2,2011-07-21 10:53:00,0.0,Unknown,United Kingdom
560830,81953B,Unknown,-6,2011-07-21 12:03:00,0.0,Unknown,United Kingdom
560831,81950V,Unknown,-1,2011-07-21 12:04:00,0.0,Unknown,United Kingdom
560857,35819P,Unknown,108,2011-07-21 13:21:00,0.0,Unknown,United Kingdom
560867,21891,Unknown,-21,2011-07-21 14:10:00,0.0,Unknown,United Kingdom
560889,84789,Unknown,1,2011-07-21 16:42:00,0.0,Unknown,United Kingdom
560890,84402B,Unknown,1,2011-07-21 16:43:00,0.0,Unknown,United Kingdom
560923,22777,Unknown,-14,2011-07-22 08:54:00,0.0,Unknown,United Kingdom
560939,84907,Unknown,-3,2011-07-22 11:20:00,0.0,Unknown,United Kingdom
560940,72127,Unknown,-53,2011-07-22 11:20:00,0.0,Unknown,United Kingdom
560941,85230E,Unknown,-178,2011-07-22 11:21:00,0.0,Unknown,United Kingdom
560986,23084,Unknown,24,2011-07-22 13:03:00,0.0,Unknown,United Kingdom
561086,15036,Unknown,-530,2011-07-25 09:32:00,0.0,Unknown,United Kingdom
561103,85103,Stock Creditted Wrongly,-32,2011-07-25 11:23:00,0.0,Unknown,United Kingdom
561107,84763,Unknown,-5,2011-07-25 11:42:00,0.0,Unknown,United Kingdom
561108,46775D,Unknown,-7,2011-07-25 11:43:00,0.0,Unknown,United Kingdom
561110,85087,Unknown,-16,2011-07-25 11:44:00,0.0,Unknown,United Kingdom
561249,DCGS0073,Ebay,-4,2011-07-26 11:51:00,0.0,Unknown,United Kingdom
561250,DCGS0071,Unknown,-2,2011-07-26 11:51:00,0.0,Unknown,United Kingdom
561251,DCGS0070,Unknown,-8,2011-07-26 11:51:00,0.0,Unknown,United Kingdom
561252,DCGS0069,Ebay,-5,2011-07-26 11:52:00,0.0,Unknown,United Kingdom
561253,DCGS0068,Ebay,-10,2011-07-26 11:52:00,0.0,Unknown,United Kingdom
561254,DCGS0067,Ebay,-11,2011-07-26 11:52:00,0.0,Unknown,United Kingdom
561255,DCGS0066P,Unknown,-3,2011-07-26 11:52:00,0.0,Unknown,United Kingdom
561256,DCGS0003,Ebay,-7,2011-07-26 11:53:00,0.0,Unknown,United Kingdom
561271,10080,Unknown,170,2011-07-26 12:18:00,0.0,Unknown,United Kingdom
561282,21868,Unknown,13,2011-07-26 12:24:00,0.0,Unknown,United Kingdom
561284,22167,Oval Wall Mirror Diamante,1,2011-07-26 12:24:00,0.0,16818.0,United Kingdom
561323,81952B,Unknown,11,2011-07-26 13:03:00,0.0,Unknown,United Kingdom
561326,21294,Damaged,-227,2011-07-26 13:50:00,0.0,Unknown,United Kingdom
561327,85213,Unknown,36,2011-07-26 13:54:00,0.0,Unknown,United Kingdom
561354,21792,Unknown,-8,2011-07-26 14:50:00,0.0,Unknown,United Kingdom
561361,21294,Unknown,100,2011-07-26 15:40:00,0.0,Unknown,United Kingdom
561362,84415A,Unknown,-11,2011-07-26 15:41:00,0.0,Unknown,United Kingdom
561364,84415B,Unknown,-4,2011-07-26 15:42:00,0.0,Unknown,United Kingdom
561365,84595E,Unknown,10,2011-07-26 15:44:00,0.0,Unknown,United Kingdom
561392,79161A,Unknown,15,2011-07-27 10:09:00,0.0,Unknown,United Kingdom
561475,84584,Unknown,-3,2011-07-27 13:29:00,0.0,Unknown,United Kingdom
561476,21839,Unknown,-36,2011-07-27 13:29:00,0.0,Unknown,United Kingdom
561477,40046A,Unknown,20,2011-07-27 13:30:00,0.0,Unknown,United Kingdom
561478,20954,Unknown,-2,2011-07-27 13:32:00,0.0,Unknown,United Kingdom
561479,21594,Unknown,-1,2011-07-27 13:32:00,0.0,Unknown,United Kingdom
561480,21858,Unknown,-12,2011-07-27 13:32:00,0.0,Unknown,United Kingdom
561481,20684,Unknown,-27,2011-07-27 13:38:00,0.0,Unknown,United Kingdom
561482,21432,Unknown,-2,2011-07-27 13:39:00,0.0,Unknown,United Kingdom
561483,77079,Unknown,4,2011-07-27 13:40:00,0.0,Unknown,United Kingdom
561484,77081,Unknown,-39,2011-07-27 13:41:00,0.0,Unknown,United Kingdom
561486,21765,Unknown,-2,2011-07-27 13:48:00,0.0,Unknown,United Kingdom
561487,22168,Unknown,-1,2011-07-27 13:51:00,0.0,Unknown,United Kingdom
561489,84905,Unknown,-2,2011-07-27 13:52:00,0.0,Unknown,United Kingdom
561490,21275,Unknown,3,2011-07-27 13:54:00,0.0,Unknown,United Kingdom
561491,21781,Unknown,-2,2011-07-27 13:56:00,0.0,Unknown,United Kingdom
561492,22528,Unknown,-1,2011-07-27 13:57:00,0.0,Unknown,United Kingdom
561493,84761,Unknown,-11,2011-07-27 13:59:00,0.0,Unknown,United Kingdom
561494,18097A,Unknown,-23,2011-07-27 14:04:00,0.0,Unknown,United Kingdom
561495,79336,Unknown,36,2011-07-27 14:06:00,0.0,Unknown,United Kingdom
561496,17090D,Unknown,-10,2011-07-27 14:08:00,0.0,Unknown,United Kingdom
561497,21609,Unknown,38,2011-07-27 14:09:00,0.0,Unknown,United Kingdom
561498,21610,Unknown,-14,2011-07-27 14:10:00,0.0,Unknown,United Kingdom
561499,72709,Unknown,52,2011-07-27 14:11:00,0.0,Unknown,United Kingdom
561500,85040B,Unknown,-1,2011-07-27 14:12:00,0.0,Unknown,United Kingdom
561501,21278,Unknown,-1,2011-07-27 14:13:00,0.0,Unknown,United Kingdom
561503,22194,Unknown,-4,2011-07-27 14:14:00,0.0,Unknown,United Kingdom
561504,21361,Unknown,-7,2011-07-27 14:15:00,0.0,Unknown,United Kingdom
561505,84925D,Unknown,-12,2011-07-27 14:16:00,0.0,Unknown,United Kingdom
561506,72051S,Unknown,-1,2011-07-27 14:18:00,0.0,Unknown,United Kingdom
561523,20973,Unknown,-45,2011-07-27 17:38:00,0.0,Unknown,United Kingdom
561524,16020C,Unknown,-2,2011-07-27 17:39:00,0.0,Unknown,United Kingdom
561525,84466,Unknown,-1,2011-07-27 17:40:00,0.0,Unknown,United Kingdom
561526,21051,Unknown,-2,2011-07-27 17:40:00,0.0,Unknown,United Kingdom
561527,20666,Unknown,-5,2011-07-27 17:40:00,0.0,Unknown,United Kingdom
561536,84927E,Unknown,-2,2011-07-28 09:58:00,0.0,Unknown,United Kingdom
561538,84927D,Unknown,-1,2011-07-28 09:58:00,0.0,Unknown,United Kingdom
561539,79026B,Unknown,-1,2011-07-28 10:08:00,0.0,Unknown,United Kingdom
561540,84279B,Unknown,-1,2011-07-28 10:08:00,0.0,Unknown,United Kingdom
561541,21658,Unknown,-1,2011-07-28 10:09:00,0.0,Unknown,United Kingdom
561543,22202,Unknown,-1,2011-07-28 10:10:00,0.0,Unknown,United Kingdom
561553,21392,Unknown,-29,2011-07-28 10:20:00,0.0,Unknown,United Kingdom
561555,37477B,Unknown,-11,2011-07-28 10:21:00,0.0,Unknown,United Kingdom
561557,37477C,Unknown,-31,2011-07-28 10:21:00,0.0,Unknown,United Kingdom
561565,35965,Unknown,18,2011-07-28 10:23:00,0.0,Unknown,United Kingdom
561609,47589,Unknown,-1,2011-07-28 12:24:00,0.0,Unknown,United Kingdom
561639,84799,Unknown,-346,2011-07-28 14:58:00,0.0,Unknown,United Kingdom
561640,84802B,Unknown,-125,2011-07-28 14:58:00,0.0,Unknown,United Kingdom
561652,84847,Unknown,2,2011-07-28 15:50:00,0.0,Unknown,United Kingdom
561660,22502,Unknown,1,2011-07-28 16:18:00,0.0,Unknown,United Kingdom
561663,22501,Incorrectly Put Back Into Stock,-108,2011-07-28 16:40:00,0.0,Unknown,United Kingdom
561665,22171,?,142,2011-07-28 16:55:00,0.0,Unknown,United Kingdom
561666,22502,Unknown,30,2011-07-28 16:59:00,0.0,Unknown,United Kingdom
561668,44091A,Unknown,-2,2011-07-28 17:03:00,0.0,Unknown,United Kingdom
561669,22960,Jam Making Set With Jars,11,2011-07-28 17:09:00,0.0,12507.0,Spain
561673,23134,Unknown,107,2011-07-28 17:20:00,0.0,Unknown,United Kingdom
561674,21445,Unknown,1,2011-07-28 17:20:00,0.0,Unknown,United Kingdom
561805,23284,Unknown,-15,2011-07-29 14:42:00,0.0,Unknown,United Kingdom
561812,84944,Unknown,8,2011-07-29 15:25:00,0.0,Unknown,United Kingdom
561916,M,Manual,1,2011-08-01 11:44:00,0.0,15581.0,United Kingdom
561918,85127,Unknown,-6,2011-08-01 12:05:00,0.0,Unknown,United Kingdom
561919,85017B,Unknown,-188,2011-08-01 12:08:00,0.0,Unknown,United Kingdom
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,Unknown,United Kingdom
561921,22044,Unknown,-240,2011-08-01 12:11:00,0.0,Unknown,United Kingdom
561924,22042,Unknown,-197,2011-08-01 12:27:00,0.0,Unknown,United Kingdom
561927,22740,?,-1060,2011-08-01 12:49:00,0.0,Unknown,United Kingdom
562134,22722,Unknown,1,2011-08-03 09:50:00,0.0,Unknown,United Kingdom
562135,84847,Unknown,1,2011-08-03 09:50:00,0.0,Unknown,United Kingdom
562164,21257,?,-94,2011-08-03 12:08:00,0.0,Unknown,United Kingdom
562212,21187,Unknown,-97,2011-08-03 13:28:00,0.0,Unknown,United Kingdom
562215,21147,Unknown,100,2011-08-03 13:45:00,0.0,Unknown,United Kingdom
562278,21391,Sold As 1 On Dotcom,-342,2011-08-04 10:27:00,0.0,Unknown,United Kingdom
562279,21391,Unknown,-26,2011-08-04 10:28:00,0.0,Unknown,United Kingdom
562352,21735,Damages,-59,2011-08-04 13:12:00,0.0,Unknown,United Kingdom
562382,22927,?,-40,2011-08-04 15:36:00,0.0,Unknown,United Kingdom
562383,22523,?,-90,2011-08-04 15:37:00,0.0,Unknown,United Kingdom
562384,23175,Unknown,-44,2011-08-04 15:41:00,0.0,Unknown,United Kingdom
562385,47559B,Unknown,-84,2011-08-04 15:42:00,0.0,Unknown,United Kingdom
562386,84596L,Unknown,-21,2011-08-04 15:43:00,0.0,Unknown,United Kingdom
562390,21246,Unknown,-92,2011-08-04 16:00:00,0.0,Unknown,United Kingdom
562391,22854,Unknown,-40,2011-08-04 16:02:00,0.0,Unknown,United Kingdom
562463,85152,Unknown,-6,2011-08-05 11:30:00,0.0,Unknown,United Kingdom
562464,20701,Unknown,-24,2011-08-05 11:31:00,0.0,Unknown,United Kingdom
562544,84920,Unknown,-9,2011-08-05 15:46:00,0.0,Unknown,United Kingdom
562546,20694,?,-110,2011-08-05 15:46:00,0.0,Unknown,United Kingdom
562547,21918,Unknown,-343,2011-08-05 15:49:00,0.0,Unknown,United Kingdom
562548,23084,Unknown,-84,2011-08-05 16:00:00,0.0,Unknown,United Kingdom
562653,21359,Unknown,-30,2011-08-08 13:35:00,0.0,Unknown,United Kingdom
562714,22501,Unknown,64,2011-08-08 15:23:00,0.0,Unknown,United Kingdom
562785,21033,Unknown,-455,2011-08-09 13:32:00,0.0,Unknown,United Kingdom
562855,84800M,Unknown,-124,2011-08-10 10:16:00,0.0,Unknown,United Kingdom
562945,79000,Unknown,425,2011-08-11 09:35:00,0.0,Unknown,United Kingdom
562973,23157,Set Of 6 Nativity Magnets,240,2011-08-11 11:42:00,0.0,14911.0,EIRE
563015,46000M,Polyester Filler Pad 45x45cm,160,2011-08-11 12:24:00,0.0,Unknown,United Kingdom
563015,46000S,Polyester Filler Pad 40x40cm,220,2011-08-11 12:24:00,0.0,Unknown,United Kingdom
563101,22084,Unknown,1,2011-08-12 10:07:00,0.0,Unknown,United Kingdom
563102,21359,Unknown,1,2011-08-12 10:07:00,0.0,Unknown,United Kingdom
563105,22194,Unknown,2,2011-08-12 10:15:00,0.0,Unknown,United Kingdom
563106,21658,Unknown,3,2011-08-12 10:15:00,0.0,Unknown,United Kingdom
563108,21033,Unknown,37,2011-08-12 10:18:00,0.0,Unknown,United Kingdom
563148,21033,Unknown,-37,2011-08-12 11:35:00,0.0,Unknown,United Kingdom
A563186,B,Adjust Bad Debt,1,2011-08-12 14:51:00,-11062.06,Unknown,United Kingdom
A563187,B,Adjust Bad Debt,1,2011-08-12 14:52:00,-11062.06,Unknown,United Kingdom
563244,22740,Unknown,-36,2011-08-15 10:49:00,0.0,Unknown,United Kingdom
563359,23084,Unknown,20,2011-08-15 14:56:00,0.0,Unknown,United Kingdom
563445,85049D,Unknown,1,2011-08-16 14:18:00,0.0,Unknown,United Kingdom
563447,21033,Unknown,50,2011-08-16 14:25:00,0.0,Unknown,United Kingdom
563449,85152,Unknown,2,2011-08-16 14:28:00,0.0,Unknown,United Kingdom
563452,21033,Unknown,12,2011-08-16 14:34:00,0.0,Unknown,United Kingdom
563453,21033,Taig Adjust No Stock,-24,2011-08-16 14:34:00,0.0,Unknown,United Kingdom
563568,20774,Unknown,12,2011-08-17 14:45:00,0.0,Unknown,United Kingdom
563650,79163,Unknown,-156,2011-08-18 10:43:00,0.0,Unknown,United Kingdom
563652,22461,Unknown,-36,2011-08-18 10:43:00,0.0,Unknown,United Kingdom
563700,85106,Unknown,-553,2011-08-18 13:55:00,0.0,Unknown,United Kingdom
563701,85106,Unknown,20,2011-08-18 13:55:00,0.0,Unknown,United Kingdom
563702,85107,Unknown,65,2011-08-18 13:55:00,0.0,Unknown,United Kingdom
563704,37342,Unknown,-66,2011-08-18 14:03:00,0.0,Unknown,United Kingdom
563715,90120D,Unknown,-18,2011-08-18 16:08:00,0.0,Unknown,United Kingdom
564220,20684,Unknown,1,2011-08-24 09:34:00,0.0,Unknown,United Kingdom
564229,82583,Amazon,20,2011-08-24 10:20:00,0.0,Unknown,United Kingdom
564530,22683,French Blue Metal Door Sign 8,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22682,French Blue Metal Door Sign 7,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22681,French Blue Metal Door Sign 6,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22680,French Blue Metal Door Sign 5,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22679,French Blue Metal Door Sign 4,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22678,French Blue Metal Door Sign 3,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22677,French Blue Metal Door Sign 2,4,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21172,Party Metal Sign,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21116,Owl Doorstop,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,20682,Red Retrospot Childrens Umbrella,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,85123A,White Hanging Heart T-light Holder,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22692,Doormat Welcome To Our Home,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22686,French Blue Metal Door Sign No,2,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22627,Mint Kitchen Scales,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22427,Enamel Flower Jug Cream,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22366,Doormat Airmail,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22365,Doormat Respectable House,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22362,Glass Jar Peacock Bath Salts,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22363,Glass Jar Marmalade,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22359,Glass Jar Kings Choice,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22357,Kings Choice Biscuit Tin,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21899,Garage Key Fob,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21900,"Key Fob , Shed",1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21901,"Key Fob , Back Door",1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21561,Dinosaur Lunch Box With Cutlery,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,21452,Toadstool Money Box,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22685,French Blue Metal Door Sign 0,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22676,French Blue Metal Door Sign 1,3,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564530,22684,French Blue Metal Door Sign 9,1,2011-08-25 14:57:00,0.0,Unknown,United Kingdom
564533,23348,Unknown,100,2011-08-25 15:09:00,0.0,Unknown,United Kingdom
564633,23084,Unknown,400,2011-08-26 12:14:00,0.0,Unknown,United Kingdom
564644,82583,Unknown,5,2011-08-26 13:35:00,0.0,Unknown,United Kingdom
564645,82583,Amazon,44,2011-08-26 13:38:00,0.0,Unknown,United Kingdom
564651,23270,Set Of 2 Ceramic Painted Hearts,96,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,23268,Set Of 2 Ceramic Christmas Reindeer,192,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,22955,36 Foil Star Cake Cases,144,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564651,21786,Polkadot Rain Hat,144,2011-08-26 14:19:00,0.0,14646.0,Netherlands
564667,23084,Unknown,-400,2011-08-26 15:08:00,0.0,Unknown,United Kingdom
564761,gift_0001_30,Unknown,30,2011-08-30 10:48:00,0.0,Unknown,United Kingdom
564762,gift_0001_10,Unknown,30,2011-08-30 10:48:00,0.0,Unknown,United Kingdom
564914,85132C,Damages,-109,2011-08-31 12:40:00,0.0,Unknown,United Kingdom
564915,21673,Unknown,26,2011-08-31 12:41:00,0.0,Unknown,United Kingdom
564916,22157,Unknown,31,2011-08-31 12:42:00,0.0,Unknown,United Kingdom
564917,79000,Unknown,245,2011-08-31 12:42:00,0.0,Unknown,United Kingdom
564918,16046,Unknown,21,2011-08-31 12:42:00,0.0,Unknown,United Kingdom
564919,23284,Unknown,8,2011-08-31 12:43:00,0.0,Unknown,United Kingdom
564920,48116,Unknown,8,2011-08-31 12:43:00,0.0,Unknown,United Kingdom
564921,85214,Unknown,6,2011-08-31 12:43:00,0.0,Unknown,United Kingdom
564922,22084,Unknown,5,2011-08-31 12:43:00,0.0,Unknown,United Kingdom
564923,21868,Unknown,2,2011-08-31 12:44:00,0.0,Unknown,United Kingdom
564924,21272,Unknown,1,2011-08-31 12:44:00,0.0,Unknown,United Kingdom
564925,21662,Unknown,1,2011-08-31 12:45:00,0.0,Unknown,United Kingdom
564926,22968,Unknown,9,2011-08-31 12:45:00,0.0,Unknown,United Kingdom
564927,23175,Unknown,2,2011-08-31 12:45:00,0.0,Unknown,United Kingdom
564928,35966,Unknown,1,2011-08-31 12:46:00,0.0,Unknown,United Kingdom
564929,37501,Unknown,1,2011-08-31 12:46:00,0.0,Unknown,United Kingdom
565042,85185B,Unknown,-27,2011-08-31 17:01:00,0.0,Unknown,United Kingdom
565043,22171,Unknown,8,2011-08-31 17:01:00,0.0,Unknown,United Kingdom
565045,21670,Unknown,-115,2011-08-31 17:03:00,0.0,Unknown,United Kingdom
565046,22606,Unknown,-49,2011-08-31 17:04:00,0.0,Unknown,United Kingdom
565047,21257,Unknown,7,2011-08-31 17:04:00,0.0,Unknown,United Kingdom
565048,84976,Unknown,-66,2011-08-31 17:06:00,0.0,Unknown,United Kingdom
565049,21907,Unknown,-77,2011-08-31 17:09:00,0.0,Unknown,United Kingdom
565052,21179,Unknown,-60,2011-08-31 17:11:00,0.0,Unknown,United Kingdom
565055,21172,Unknown,-10,2011-08-31 17:11:00,0.0,Unknown,United Kingdom
565057,82551,Unknown,-110,2011-08-31 17:12:00,0.0,Unknown,United Kingdom
565060,21165,Unknown,-46,2011-08-31 17:15:00,0.0,Unknown,United Kingdom
565063,21175,Unknown,-18,2011-08-31 17:15:00,0.0,Unknown,United Kingdom
565069,20665,Unknown,-49,2011-08-31 17:18:00,0.0,Unknown,United Kingdom
565070,85032D,Unknown,171,2011-08-31 17:18:00,0.0,Unknown,United Kingdom
565071,84754,Unknown,-242,2011-08-31 17:21:00,0.0,Unknown,United Kingdom
565072,21820,Unknown,-210,2011-08-31 17:22:00,0.0,Unknown,United Kingdom
565081,21067,Unknown,1,2011-09-01 09:03:00,0.0,Unknown,United Kingdom
565275,90209C,Unknown,-72,2011-09-02 11:08:00,0.0,Unknown,United Kingdom
565288,23135,?,101,2011-09-02 11:43:00,0.0,Unknown,United Kingdom
565296,84929,Code Mix Up? 84930,-967,2011-09-02 12:04:00,0.0,Unknown,United Kingdom
565297,84877D,?,-203,2011-09-02 12:06:00,0.0,Unknown,United Kingdom
565302,21682,?display?,-156,2011-09-02 12:16:00,0.0,Unknown,United Kingdom
565304,16259,Unknown,-3167,2011-09-02 12:18:00,0.0,Unknown,United Kingdom
565306,21830,Sold As 1,-252,2011-09-02 12:20:00,0.0,Unknown,United Kingdom
565307,21830,?,-443,2011-09-02 12:20:00,0.0,Unknown,United Kingdom
565308,21829,Sold As 1,-432,2011-09-02 12:22:00,0.0,Unknown,United Kingdom
565310,21829,?missing,-1897,2011-09-02 12:26:00,0.0,Unknown,United Kingdom
565314,84660C,Unknown,-21,2011-09-02 12:43:00,0.0,Unknown,United Kingdom
565319,23348,Unknown,225,2011-09-02 13:07:00,0.0,Unknown,United Kingdom
565368,21784,Unknown,1,2011-09-02 14:59:00,0.0,Unknown,United Kingdom
565369,37342,Unknown,1,2011-09-02 15:02:00,0.0,Unknown,United Kingdom
565370,82494L,Crushed Ctn,-33,2011-09-02 15:04:00,0.0,Unknown,United Kingdom
565371,82483,Crushed,-13,2011-09-02 15:04:00,0.0,Unknown,United Kingdom
565376,21682,Unknown,144,2011-09-02 15:10:00,0.0,Unknown,United Kingdom
565385,22435,?missing,-434,2011-09-02 15:46:00,0.0,Unknown,United Kingdom
565389,47343A,Unknown,-16,2011-09-02 16:19:00,0.0,Unknown,United Kingdom
565543,22502,Unknown,8,2011-09-05 12:07:00,0.0,Unknown,United Kingdom
565544,84989A,Unknown,1,2011-09-05 12:09:00,0.0,Unknown,United Kingdom
565545,20973,Unknown,1,2011-09-05 12:09:00,0.0,Unknown,United Kingdom
565556,POST,Unknown,750,2011-09-05 12:14:00,0.0,Unknown,United Kingdom
565797,47570B,Unknown,1,2011-09-07 10:15:00,0.0,Unknown,United Kingdom
565798,85232D,Unknown,1,2011-09-07 10:15:00,0.0,Unknown,United Kingdom
565935,23064,Crushed,-8,2011-09-08 10:46:00,0.0,Unknown,United Kingdom
565938,23066,Unknown,-13,2011-09-08 10:54:00,0.0,Unknown,United Kingdom
566064,22355,Test,1,2011-09-08 15:53:00,0.0,Unknown,United Kingdom
566065,84660C,Unknown,1,2011-09-08 16:14:00,0.0,Unknown,United Kingdom
566066,15060B,Unknown,-52,2011-09-08 16:36:00,0.0,Unknown,United Kingdom
566067,20686,Unknown,-95,2011-09-08 16:36:00,0.0,Unknown,United Kingdom
566068,22268,Unknown,-86,2011-09-08 16:37:00,0.0,Unknown,United Kingdom
566121,23306,Unknown,-682,2011-09-09 10:56:00,0.0,Unknown,United Kingdom
566122,23084,Temp Adjustment,-484,2011-09-09 10:57:00,0.0,Unknown,United Kingdom
566316,23306,Unknown,682,2011-09-12 10:07:00,0.0,Unknown,United Kingdom
566323,22035,Unknown,1,2011-09-12 12:02:00,0.0,Unknown,United Kingdom
566324,22035,Taig Adjust,1,2011-09-12 12:03:00,0.0,Unknown,United Kingdom
566325,22035,Taig Adjust,36,2011-09-12 12:03:00,0.0,Unknown,United Kingdom
566327,23084,Allocate Stock For Dotcom Orders Ta,4,2011-09-12 12:13:00,0.0,Unknown,United Kingdom
566449,20856,??,-140,2011-09-12 16:07:00,0.0,Unknown,United Kingdom
566476,23084,Add Stock To Allocate Online Orders,2,2011-09-13 09:01:00,0.0,Unknown,United Kingdom
566478,23084,For Online Retail Orders,1,2011-09-13 09:03:00,0.0,Unknown,United Kingdom
